timestamp,raw_current,current,raw_voltage,voltage,rpm,temperature,status,power_consumption
2025-03-30 20:00:00,417,0.204,1019,218.91,1177,30.43,1,45.39
2025-03-30 21:00:00,429,0.216,1019,219.8,1167,27.85,1,49.49
2025-03-30 22:00:00,423,0.214,1008,215.86,1120,30.03,1,46.59
2025-03-30 23:00:00,421,0.212,1028,221.56,1193,28.99,1,47.96
2025-03-31 00:00:00,404,0.208,1024,220.73,1174,29.87,1,46.02
2025-03-31 01:00:00,433,0.227,1029,220.85,1241,28.3,1,50.94
2025-03-31 02:00:00,406,0.204,1022,219.0,1177,30.31,1,45.74
2025-03-31 03:00:00,422,0.213,1022,219.61,1165,30.61,0,1.06
2025-03-31 04:00:00,436,0.214,1003,215.85,1245,31.41,1,44.59
2025-03-31 05:00:00,435,0.212,1027,220.64,1153,30.62,0,-0.41
2025-03-31 06:00:00,441,0.226,999,215.04,1199,33.27,1,49.7
2025-03-31 07:00:00,443,0.226,1017,219.62,1120,34.38,1,50.13
2025-03-31 08:00:00,405,0.197,1003,214.96,1152,29.19,1,42.37
2025-03-31 09:00:00,418,0.202,1025,219.4,1182,31.94,1,44.93
2025-03-31 10:00:00,398,0.196,1027,220.77,1243,34.23,1,42.11
2025-03-31 11:00:00,422,0.21,1005,215.73,1103,31.99,1,46.15
2025-03-31 12:00:00,449,0.222,1010,216.91,1154,31.43,1,48.62
2025-03-31 13:00:00,438,0.22,1017,219.29,1114,26.36,1,48.29
2025-03-31 14:00:00,418,0.214,1022,219.67,1163,28.88,1,46.74
2025-03-31 15:00:00,402,0.203,995,213.91,1211,29.18,1,43.72
2025-03-31 16:00:00,410,0.208,1004,215.64,1243,32.77,1,44.51
2025-03-31 17:00:00,447,0.211,992,213.26,1217,28.54,1,44.73
2025-03-31 18:00:00,410,0.197,1024,220.29,1119,29.83,1,45.17
2025-03-31 19:00:00,394,0.193,1003,217.04,1163,31.68,0,-1.59
2025-03-31 20:00:00,399,0.196,991,213.2,1132,28.45,1,40.3
2025-03-31 21:00:00,395,0.202,1018,219.45,1180,30.56,1,45.04
2025-03-31 22:00:00,445,0.218,993,213.59,1225,30.3,1,45.37
2025-03-31 23:00:00,440,0.223,1015,217.21,1168,31.75,1,46.51
2025-04-01 00:00:00,446,0.219,1001,214.93,1193,31.32,1,48.1
2025-04-01 01:00:00,402,0.195,991,213.2,1167,31.25,1,42.83
2025-04-01 02:00:00,390,0.189,1006,216.65,1186,30.4,0,-1.31
2025-04-01 03:00:00,409,0.216,1024,220.27,1120,26.65,0,-1.8
2025-04-01 04:00:00,446,0.219,999,215.25,1162,30.28,1,45.91
2025-04-01 05:00:00,436,0.221,1011,216.64,1184,30.11,0,-0.7
2025-04-01 06:00:00,435,0.21,1010,217.17,1233,31.53,1,47.46
2025-04-01 07:00:00,397,0.206,1004,216.52,1123,29.15,1,44.09
2025-04-01 08:00:00,399,0.201,1024,219.67,1210,30.08,1,45.04
2025-04-01 09:00:00,398,0.2,1010,217.71,1194,30.15,1,44.34
2025-04-01 10:00:00,438,0.221,1010,217.68,1182,28.57,1,49.45
2025-04-01 11:00:00,430,0.218,1010,216.53,1201,27.69,1,46.5
2025-04-01 12:00:00,392,0.2,1021,219.68,1177,30.77,1,43.94
2025-04-01 13:00:00,400,0.197,994,213.79,1223,32.02,1,41.9
2025-04-01 14:00:00,401,0.197,1028,220.93,1239,28.75,1,44.11
2025-04-01 15:00:00,399,0.2,998,213.81,1219,29.56,1,43.92
2025-04-01 16:00:00,414,0.21,1007,216.37,1114,31.66,1,47.71
2025-04-01 17:00:00,438,0.219,1010,217.07,1182,31.85,1,47.08
2025-04-01 18:00:00,438,0.223,997,213.51,1105,30.46,1,47.73
2025-04-01 19:00:00,414,0.21,1023,219.29,1166,30.83,1,46.94
2025-04-01 20:00:00,400,0.199,999,214.32,1221,31.06,1,43.24
2025-04-01 21:00:00,443,0.213,1013,217.27,1248,31.42,1,47.94
2025-04-01 22:00:00,425,0.21,1029,221.4,1183,27.86,1,46.38
2025-04-01 23:00:00,428,0.223,1013,218.25,1210,33.83,1,48.21
2025-04-02 00:00:00,442,0.223,1021,219.36,1244,30.55,1,50.23
2025-04-02 01:00:00,415,0.204,1022,220.11,1235,31.46,1,45.27
2025-04-02 02:00:00,403,0.203,1027,221.28,1163,28.48,0,0.54
2025-04-02 03:00:00,428,0.217,1023,219.9,1225,29.63,0,-0.07
2025-04-02 04:00:00,445,0.219,1000,215.2,1127,30.75,0,0.93
2025-04-02 05:00:00,429,0.221,1020,219.19,1197,26.39,1,47.5
2025-04-02 06:00:00,390,0.197,1007,215.94,1240,28.2,1,42.19
2025-04-02 07:00:00,445,0.217,1012,217.21,1112,28.55,0,-2.65
2025-04-02 08:00:00,443,0.226,1011,217.53,1185,27.44,1,48.49
2025-04-02 09:00:00,393,0.194,1007,216.44,1120,30.21,1,43.02
2025-04-02 10:00:00,419,0.209,1029,221.6,1162,29.85,1,46.27
2025-04-02 11:00:00,401,0.195,1028,220.08,1210,32.85,1,42.08
2025-04-02 12:00:00,445,0.226,1009,216.11,1175,27.76,1,50.2
2025-04-02 13:00:00,424,0.211,1002,214.67,1172,30.47,1,45.49
2025-04-02 14:00:00,402,0.204,990,212.93,1106,28.24,1,45.21
2025-04-02 15:00:00,441,0.218,993,212.81,1171,26.57,1,47.19
2025-04-02 16:00:00,420,0.207,1013,217.96,1228,31.18,1,45.23
2025-04-02 17:00:00,427,0.21,1025,220.75,1230,31.34,1,48.14
2025-04-02 18:00:00,432,0.218,1025,221.13,1203,31.1,1,47.83
2025-04-02 19:00:00,412,0.203,991,213.77,1127,27.37,1,42.21
2025-04-02 20:00:00,393,0.195,1017,218.31,1142,30.17,0,1.6
2025-04-02 21:00:00,441,0.218,1015,217.39,1196,31.19,1,47.98
2025-04-02 22:00:00,405,0.205,1012,217.26,1145,31.9,1,45.87
2025-04-02 23:00:00,396,0.189,1004,216.35,1100,31.26,1,41.84
2025-04-03 00:00:00,411,0.207,1025,220.18,1201,31.93,1,47.16
2025-04-03 01:00:00,418,0.218,1016,218.43,1134,32.13,1,47.03
2025-04-03 02:00:00,400,0.206,995,213.65,1153,30.21,1,43.86
2025-04-03 03:00:00,445,0.219,1024,220.95,1123,31.0,0,-0.2
2025-04-03 04:00:00,422,0.213,1028,220.51,1121,32.0,1,46.89
2025-04-03 05:00:00,447,0.225,1027,220.84,1115,30.78,1,48.12
2025-04-03 06:00:00,418,0.216,1024,220.71,1112,32.4,1,47.91
2025-04-03 07:00:00,448,0.211,1025,221.3,1199,31.75,1,47.58
2025-04-03 08:00:00,428,0.22,999,214.44,1199,28.74,0,-0.68
2025-04-03 09:00:00,401,0.199,1019,219.57,1161,27.39,0,-0.91
2025-04-03 10:00:00,396,0.194,1027,220.49,1186,30.04,1,42.7
2025-04-03 11:00:00,448,0.22,1018,219.56,1177,27.64,0,0.78
2025-04-03 12:00:00,444,0.216,1028,221.88,1166,30.17,1,46.74
2025-04-03 13:00:00,428,0.211,993,213.05,1190,29.99,1,47.27
2025-04-03 14:00:00,431,0.21,994,214.04,1132,32.6,1,43.67
2025-04-03 15:00:00,437,0.219,993,214.05,1214,31.01,1,46.39
2025-04-03 16:00:00,415,0.21,1025,220.23,1118,31.96,1,47.48
2025-04-03 17:00:00,429,0.213,1005,216.35,1223,29.02,1,47.1
2025-04-03 18:00:00,398,0.206,1014,218.31,1242,33.06,1,45.96
2025-04-03 19:00:00,430,0.212,1003,216.65,1219,31.79,1,45.3
2025-04-03 20:00:00,423,0.21,1000,214.01,1196,30.85,0,-0.5
2025-04-03 21:00:00,434,0.215,1018,218.84,1123,26.39,0,-0.86
2025-04-03 22:00:00,402,0.204,1023,219.32,1126,32.36,1,44.42
2025-04-03 23:00:00,444,0.225,1011,217.37,1174,33.55,1,49.4
2025-04-04 00:00:00,444,0.224,1003,215.25,1122,30.02,1,47.46
2025-04-04 01:00:00,425,0.212,1013,217.67,1140,30.06,1,44.37
2025-04-04 02:00:00,414,0.2,1028,220.58,1155,28.97,1,45.35
2025-04-04 03:00:00,413,0.205,1015,218.3,1197,26.74,0,-0.18
2025-04-04 04:00:00,433,0.224,1025,220.91,1245,28.88,1,50.21
2025-04-04 05:00:00,406,0.208,1028,220.83,1105,33.32,1,45.64
2025-04-04 06:00:00,391,0.197,1005,216.79,1139,32.16,0,0.54
2025-04-04 07:00:00,402,0.199,1027,221.33,1141,28.45,1,46.39
2025-04-04 08:00:00,420,0.21,1021,220.53,1131,28.84,1,45.15
2025-04-04 09:00:00,418,0.207,995,214.13,1109,34.27,1,43.57
2025-04-04 10:00:00,439,0.225,1023,219.91,1168,27.96,1,48.68
2025-04-04 11:00:00,417,0.204,997,213.56,1108,28.57,1,45.74
2025-04-04 12:00:00,449,0.229,1019,218.69,1168,29.14,1,50.09
2025-04-04 13:00:00,416,0.205,1016,218.34,1238,27.28,1,45.72
2025-04-04 14:00:00,404,0.209,996,214.1,1198,28.92,1,42.02
2025-04-04 15:00:00,420,0.212,1016,219.61,1173,28.96,1,46.96
2025-04-04 16:00:00,429,0.211,1014,217.91,1202,28.2,1,45.56
2025-04-04 17:00:00,404,0.2,1004,214.98,1222,32.66,1,44.48
2025-04-04 18:00:00,422,0.215,1014,218.34,1201,27.67,1,47.51
2025-04-04 19:00:00,409,0.202,1011,217.67,1107,29.72,1,43.55
2025-04-04 20:00:00,431,0.216,1007,216.28,1118,28.25,1,48.21
2025-04-04 21:00:00,401,0.198,1001,216.28,1101,29.58,1,44.48
2025-04-04 22:00:00,426,0.222,1012,216.63,1154,28.15,1,49.55
2025-04-04 23:00:00,398,0.209,1028,221.64,1238,30.15,1,47.01
2025-04-05 00:00:00,412,0.213,1014,217.86,1116,30.64,0,-0.28
2025-04-05 01:00:00,397,0.198,999,214.31,1160,32.8,1,42.64
2025-04-05 02:00:00,421,0.208,1019,220.29,1230,28.82,0,-0.42
2025-04-05 03:00:00,437,0.215,999,215.15,1185,33.24,0,0.22
2025-04-05 04:00:00,403,0.209,1023,219.8,1134,28.39,1,45.38
2025-04-05 05:00:00,416,0.213,1002,215.27,1202,29.52,1,45.61
2025-04-05 06:00:00,414,0.212,1018,219.01,1165,33.53,1,48.55
2025-04-05 07:00:00,402,0.2,1027,220.57,1100,35.81,0,0.31
2025-04-05 08:00:00,444,0.213,998,215.22,1234,33.37,1,45.46
2025-04-05 09:00:00,410,0.197,1002,215.47,1247,29.55,1,41.43
2025-04-05 10:00:00,434,0.217,1026,221.1,1218,31.03,1,47.94
2025-04-05 11:00:00,420,0.207,1003,215.75,1233,31.37,1,45.49
2025-04-05 12:00:00,426,0.21,1026,221.02,1154,30.69,1,46.51
2025-04-05 13:00:00,437,0.22,998,215.24,1199,27.98,1,47.35
2025-04-05 14:00:00,447,0.229,997,215.2,1120,30.47,1,49.61
2025-04-05 15:00:00,432,0.212,1028,221.27,1150,28.99,1,47.41
2025-04-05 16:00:00,443,0.215,1029,220.8,1199,28.06,1,48.17
2025-04-05 17:00:00,394,0.194,992,213.19,1107,29.38,1,42.01
2025-04-05 18:00:00,402,0.196,1029,221.22,1167,30.63,1,43.22
2025-04-05 19:00:00,417,0.211,1022,219.44,1206,32.0,1,46.27
2025-04-05 20:00:00,432,0.216,1021,219.14,1243,29.49,1,47.33
2025-04-05 21:00:00,414,0.216,996,214.23,1166,29.84,0,0.56
2025-04-05 22:00:00,440,0.224,1008,216.23,1101,31.61,1,49.49
2025-04-05 23:00:00,424,0.221,1023,219.36,1100,30.14,1,48.16
2025-04-06 00:00:00,436,0.211,1003,214.8,1100,30.76,1,45.15
2025-04-06 01:00:00,428,0.198,1008,216.96,1201,30.16,1,42.09
2025-04-06 02:00:00,396,0.199,1015,218.4,1214,30.41,1,42.01
2025-04-06 03:00:00,427,0.214,1006,216.13,1234,27.84,1,45.04
2025-04-06 04:00:00,421,0.21,1017,219.15,1187,30.24,0,-1.0
2025-04-06 05:00:00,392,0.196,1008,216.22,1191,32.86,1,41.82
2025-04-06 06:00:00,434,0.211,1016,218.63,1117,30.34,1,46.67
2025-04-06 07:00:00,428,0.217,1008,216.75,1187,28.33,1,45.92
2025-04-06 08:00:00,426,0.217,1022,219.36,1132,32.95,1,47.55
2025-04-06 09:00:00,444,0.216,996,213.89,1172,31.44,1,47.04
2025-04-06 10:00:00,439,0.218,1018,218.59,1127,31.54,1,46.76
2025-04-06 11:00:00,411,0.204,994,213.84,1186,31.48,1,43.14
2025-04-06 12:00:00,397,0.195,1019,219.38,1152,27.75,1,41.49
2025-04-06 13:00:00,406,0.197,997,214.14,1143,31.3,1,41.28
2025-04-06 14:00:00,441,0.221,1001,214.86,1179,32.77,1,48.76
2025-04-06 15:00:00,416,0.209,1002,215.5,1237,29.04,1,45.61
2025-04-06 16:00:00,422,0.208,1015,217.4,1113,26.14,1,47.36
2025-04-06 17:00:00,435,0.212,1007,216.52,1202,30.73,1,45.18
2025-04-06 18:00:00,406,0.205,1009,217.72,1135,30.07,1,46.15
2025-04-06 19:00:00,431,0.212,1005,215.72,1133,26.9,1,44.93
2025-04-06 20:00:00,401,0.199,1026,220.5,1187,31.21,1,43.37
2025-04-06 21:00:00,437,0.216,992,213.79,1245,31.06,1,48.97
2025-04-06 22:00:00,435,0.224,1016,218.82,1115,27.07,1,48.12
2025-04-06 23:00:00,416,0.204,1004,215.89,1140,33.78,0,1.59
2025-04-07 00:00:00,437,0.227,1023,219.92,1124,31.5,0,-0.03
2025-04-07 01:00:00,397,0.202,1011,216.75,1225,26.22,0,-1.08
2025-04-07 02:00:00,412,0.215,1029,221.48,1107,31.64,0,-1.43
2025-04-07 03:00:00,449,0.228,1012,216.91,1211,31.58,0,0.11
2025-04-07 04:00:00,431,0.214,993,212.46,1193,32.83,0,-1.12
2025-04-07 05:00:00,438,0.214,1012,218.08,1183,28.75,0,-0.3
2025-04-07 06:00:00,448,0.222,998,214.76,1245,31.67,1,45.82
2025-04-07 07:00:00,418,0.216,1013,218.23,1167,29.53,1,47.59
2025-04-07 08:00:00,439,0.219,1010,216.78,1166,28.89,1,45.99
2025-04-07 09:00:00,409,0.208,1005,216.31,1245,28.27,0,-0.06
2025-04-07 10:00:00,405,0.204,1014,217.79,1210,26.19,1,42.94
2025-04-07 11:00:00,406,0.204,1015,218.06,1117,31.08,1,45.76
2025-04-07 12:00:00,405,0.204,998,215.06,1155,29.45,1,41.75
2025-04-07 13:00:00,408,0.206,1004,215.79,1134,24.54,1,44.27
2025-04-07 14:00:00,445,0.218,1028,220.67,1233,30.15,1,48.76
2025-04-07 15:00:00,445,0.221,1022,219.05,1217,32.32,1,48.8
2025-04-07 16:00:00,397,0.2,990,213.03,1125,27.39,0,-1.25
2025-04-07 17:00:00,427,0.214,994,214.24,1160,28.57,1,44.18
2025-04-07 18:00:00,427,0.211,998,214.18,1187,30.88,1,46.01
2025-04-07 19:00:00,442,0.223,995,214.27,1114,24.88,1,47.68
2025-04-07 20:00:00,418,0.205,1017,218.18,1190,28.93,1,43.69
2025-04-07 21:00:00,430,0.209,1015,218.6,1131,30.69,1,46.48
2025-04-07 22:00:00,425,0.214,1017,218.67,1239,28.88,1,46.23
2025-04-07 23:00:00,415,0.202,1029,221.37,1232,27.4,1,43.95
2025-04-08 00:00:00,420,0.211,1004,215.51,1163,27.5,1,44.69
2025-04-08 01:00:00,433,0.207,995,214.1,1185,26.78,0,-0.76
2025-04-08 02:00:00,449,0.221,1016,218.14,1144,28.73,0,-0.8
2025-04-08 03:00:00,401,0.199,1027,220.6,1134,32.11,1,44.2
2025-04-08 04:00:00,444,0.214,993,212.74,1125,34.72,0,1.55
2025-04-08 05:00:00,406,0.201,1000,214.61,1122,30.07,1,41.77
2025-04-08 06:00:00,404,0.208,1010,216.89,1240,31.54,1,44.76
2025-04-08 07:00:00,398,0.193,1019,219.24,1230,28.12,1,42.07
2025-04-08 08:00:00,428,0.212,1007,216.8,1128,25.82,1,46.49
2025-04-08 09:00:00,431,0.224,1024,219.86,1163,33.7,1,50.24
2025-04-08 10:00:00,437,0.213,992,213.2,1212,28.81,1,45.29
2025-04-08 11:00:00,401,0.207,1001,216.06,1233,31.44,1,44.19
2025-04-08 12:00:00,421,0.209,1016,218.51,1238,30.32,1,46.27
2025-04-08 13:00:00,414,0.208,1019,218.82,1217,31.99,1,43.77
2025-04-08 14:00:00,428,0.22,1010,216.31,1166,31.91,1,45.54
2025-04-08 15:00:00,407,0.201,1027,220.38,1207,30.56,1,46.9
2025-04-08 16:00:00,404,0.205,1010,216.7,1185,30.78,1,43.65
2025-04-08 17:00:00,421,0.215,1027,221.79,1128,32.43,1,47.25
2025-04-08 18:00:00,395,0.194,1029,220.81,1159,29.18,1,43.44
2025-04-08 19:00:00,447,0.22,1004,215.89,1153,33.11,0,0.35
2025-04-08 20:00:00,433,0.215,1007,216.69,1192,28.58,1,47.55
2025-04-08 21:00:00,432,0.215,1018,219.42,1168,30.15,1,48.12
2025-04-08 22:00:00,441,0.215,1027,220.81,1216,31.26,1,46.05
2025-04-08 23:00:00,424,0.209,1010,216.89,1108,26.74,1,46.56
2025-04-09 00:00:00,423,0.194,1006,216.0,1225,32.76,1,42.45
2025-04-09 01:00:00,427,0.212,1007,216.68,1176,30.95,0,0.38
2025-04-09 02:00:00,445,0.227,1026,220.25,1109,36.6,0,0.42
2025-04-09 03:00:00,443,0.213,1027,220.25,1201,34.16,0,-2.23
2025-04-09 04:00:00,446,0.221,1001,214.96,1157,29.98,1,47.23
2025-04-09 05:00:00,394,0.209,1000,214.34,1212,33.57,0,-0.97
2025-04-09 06:00:00,407,0.203,1009,217.86,1205,31.69,1,43.2
2025-04-09 07:00:00,405,0.209,998,214.87,1134,30.46,0,-0.49
2025-04-09 08:00:00,397,0.193,990,213.66,1202,26.68,1,42.16
2025-04-09 09:00:00,414,0.209,992,213.52,1202,27.15,1,44.97
2025-04-09 10:00:00,421,0.205,1010,217.91,1196,30.01,1,45.02
2025-04-09 11:00:00,415,0.21,1012,217.76,1235,29.01,1,45.18
2025-04-09 12:00:00,441,0.225,998,214.93,1241,30.45,1,48.67
2025-04-09 13:00:00,411,0.209,1008,215.65,1235,32.74,1,44.77
2025-04-09 14:00:00,420,0.208,1008,216.26,1205,31.73,1,45.99
2025-04-09 15:00:00,432,0.217,1012,217.6,1170,28.61,1,48.0
2025-04-09 16:00:00,399,0.201,1016,218.47,1176,31.85,1,44.06
2025-04-09 17:00:00,445,0.226,1016,218.4,1153,28.17,1,48.52
2025-04-09 18:00:00,446,0.222,1028,221.25,1120,27.72,0,0.27
2025-04-09 19:00:00,401,0.205,1025,220.62,1210,30.76,0,0.24
2025-04-09 20:00:00,442,0.228,1001,215.65,1174,28.37,1,49.32
2025-04-09 21:00:00,417,0.207,1016,218.77,1113,28.72,1,44.79
2025-04-09 22:00:00,395,0.198,1023,220.55,1101,31.99,1,42.95
2025-04-09 23:00:00,448,0.219,1022,220.34,1207,31.32,1,48.68
2025-04-10 00:00:00,409,0.206,1017,218.74,1244,29.26,0,-0.86
2025-04-10 01:00:00,394,0.199,1020,220.34,1177,26.75,1,43.54
2025-04-10 02:00:00,412,0.206,1021,220.19,1147,28.53,0,0.59
2025-04-10 03:00:00,398,0.2,1009,216.53,1190,33.88,1,43.68
2025-04-10 04:00:00,447,0.233,1029,221.43,1235,31.93,1,50.46
2025-04-10 05:00:00,448,0.21,1024,219.24,1116,32.85,0,0.3
2025-04-10 06:00:00,418,0.207,1020,218.46,1111,30.51,1,47.15
2025-04-10 07:00:00,405,0.201,1020,219.05,1245,29.3,1,44.66
2025-04-10 08:00:00,443,0.229,1027,220.37,1125,31.81,1,50.14
2025-04-10 09:00:00,435,0.22,1011,217.12,1136,32.56,1,49.05
2025-04-10 10:00:00,411,0.208,998,214.73,1169,29.04,1,46.86
2025-04-10 11:00:00,397,0.205,998,215.18,1178,28.57,1,44.93
2025-04-10 12:00:00,448,0.223,1004,216.45,1189,26.96,1,46.56
2025-04-10 13:00:00,409,0.208,1002,215.64,1140,28.52,1,45.42
2025-04-10 14:00:00,440,0.217,1011,216.82,1241,31.34,1,48.47
2025-04-10 15:00:00,403,0.196,1005,215.8,1228,28.81,1,40.28
2025-04-10 16:00:00,428,0.223,1021,219.83,1116,31.86,0,0.94
2025-04-10 17:00:00,426,0.215,991,212.65,1152,33.93,1,45.48
2025-04-10 18:00:00,439,0.223,1015,217.59,1217,30.05,1,49.78
2025-04-10 19:00:00,423,0.206,1003,215.89,1208,29.97,1,44.42
2025-04-10 20:00:00,400,0.203,1027,220.78,1235,31.1,1,45.06
2025-04-10 21:00:00,443,0.23,1023,219.84,1176,28.85,1,51.01
2025-04-10 22:00:00,429,0.213,997,214.91,1179,28.71,0,0.71
2025-04-10 23:00:00,422,0.205,1025,220.92,1144,28.76,0,0.45
2025-04-11 00:00:00,420,0.211,1010,218.04,1117,27.71,1,45.09
2025-04-11 01:00:00,448,0.219,1017,218.33,1198,31.8,0,-0.26
2025-04-11 02:00:00,443,0.214,995,214.14,1246,29.01,0,-0.01
2025-04-11 03:00:00,433,0.213,1009,216.94,1167,32.22,0,1.23
2025-04-11 04:00:00,423,0.209,1020,219.47,1182,31.06,1,46.36
2025-04-11 05:00:00,439,0.215,1022,219.16,1149,29.95,1,46.37
2025-04-11 06:00:00,396,0.205,996,213.44,1124,31.62,1,42.76
2025-04-11 07:00:00,447,0.233,997,214.33,1220,28.11,1,50.58
2025-04-11 08:00:00,438,0.222,998,214.15,1167,28.44,1,47.09
2025-04-11 09:00:00,443,0.223,991,213.53,1155,31.43,1,48.46
2025-04-11 10:00:00,412,0.205,1006,215.54,1138,25.61,1,44.19
2025-04-11 11:00:00,435,0.213,1026,219.88,1162,30.03,1,48.3
2025-04-11 12:00:00,445,0.231,1006,216.08,1227,31.18,1,49.07
2025-04-11 13:00:00,396,0.198,1027,220.04,1234,32.62,1,44.94
2025-04-11 14:00:00,443,0.219,1024,221.0,1221,33.03,1,49.42
2025-04-11 15:00:00,414,0.212,1028,220.93,1158,29.74,1,46.41
2025-04-11 16:00:00,392,0.196,1019,218.78,1147,31.54,1,41.92
2025-04-11 17:00:00,448,0.229,995,214.16,1232,28.39,0,1.93
2025-04-11 18:00:00,427,0.211,993,213.94,1135,29.11,1,44.33
2025-04-11 19:00:00,409,0.21,1026,220.69,1187,32.74,1,46.56
2025-04-11 20:00:00,423,0.216,1024,220.13,1124,29.92,0,0.35
2025-04-11 21:00:00,438,0.226,998,214.08,1118,30.32,1,48.31
2025-04-11 22:00:00,433,0.213,995,214.24,1234,27.93,0,0.78
2025-04-11 23:00:00,433,0.216,1002,216.14,1165,30.85,1,45.77
2025-04-12 00:00:00,419,0.219,1011,217.26,1179,31.51,0,1.93
2025-04-12 01:00:00,406,0.202,1017,218.23,1224,31.45,1,43.21
2025-04-12 02:00:00,448,0.228,1019,219.18,1245,27.58,1,49.84
2025-04-12 03:00:00,399,0.211,1025,220.38,1202,32.0,0,-1.44
2025-04-12 04:00:00,424,0.203,991,212.46,1228,28.0,0,1.05
2025-04-12 05:00:00,409,0.203,1025,220.12,1230,29.95,1,46.6
2025-04-12 06:00:00,407,0.204,997,215.25,1226,26.76,1,45.81
2025-04-12 07:00:00,434,0.208,998,213.9,1120,29.64,1,45.63
2025-04-12 08:00:00,433,0.214,990,212.5,1225,27.99,1,45.15
2025-04-12 09:00:00,416,0.203,1002,214.96,1223,29.1,1,43.67
2025-04-12 10:00:00,448,0.228,1004,215.43,1110,30.12,1,48.86
2025-04-12 11:00:00,448,0.215,1021,219.29,1121,31.65,1,46.01
2025-04-12 12:00:00,438,0.228,1023,220.17,1210,31.59,1,50.0
2025-04-12 13:00:00,425,0.216,1020,219.95,1224,25.33,1,48.41
2025-04-12 14:00:00,412,0.201,1003,215.75,1156,31.36,1,42.44
2025-04-12 15:00:00,421,0.216,1003,215.3,1188,30.41,1,44.15
2025-04-12 16:00:00,399,0.202,1018,219.64,1230,28.88,1,43.22
2025-04-12 17:00:00,400,0.2,1008,215.69,1227,28.24,1,43.91
2025-04-12 18:00:00,427,0.21,1016,218.78,1144,29.88,1,44.2
2025-04-12 19:00:00,395,0.2,998,214.06,1135,30.46,1,42.39
2025-04-12 20:00:00,448,0.225,1026,220.56,1186,30.76,1,49.16
2025-04-12 21:00:00,430,0.212,1026,220.87,1217,29.61,0,0.26
2025-04-12 22:00:00,436,0.211,1017,217.85,1171,24.95,1,46.26
2025-04-12 23:00:00,423,0.207,1013,217.87,1167,29.01,1,45.55
2025-04-13 00:00:00,425,0.21,1017,218.76,1202,27.63,0,-0.15
2025-04-13 01:00:00,426,0.219,1025,221.11,1128,34.11,1,47.44
2025-04-13 02:00:00,406,0.207,1007,217.86,1204,30.12,1,46.07
2025-04-13 03:00:00,429,0.212,1014,217.23,1172,31.48,0,-1.76
2025-04-13 04:00:00,429,0.212,1024,220.87,1218,31.27,1,47.7
2025-04-13 05:00:00,443,0.226,993,213.48,1184,30.62,1,49.49
2025-04-13 06:00:00,401,0.202,1003,215.24,1188,29.17,1,45.78
2025-04-13 07:00:00,410,0.206,1028,221.2,1188,28.91,1,44.87
2025-04-13 08:00:00,429,0.211,1015,217.57,1175,25.96,1,45.34
2025-04-13 09:00:00,408,0.203,997,213.73,1238,30.28,0,0.05
2025-04-13 10:00:00,392,0.196,1013,216.93,1215,30.6,1,42.5
2025-04-13 11:00:00,407,0.203,1005,216.35,1238,29.9,1,44.76
2025-04-13 12:00:00,442,0.225,1009,217.1,1152,30.29,1,49.3
2025-04-13 13:00:00,440,0.224,1004,215.45,1241,27.59,1,47.87
2025-04-13 14:00:00,408,0.199,996,214.9,1163,29.41,1,42.75
2025-04-13 15:00:00,436,0.215,1006,215.96,1237,28.7,1,47.47
2025-04-13 16:00:00,395,0.194,1011,218.01,1130,31.33,1,41.04
2025-04-13 17:00:00,405,0.209,1011,217.43,1135,30.08,1,45.3
2025-04-13 18:00:00,397,0.21,1001,214.88,1109,28.72,1,45.63
2025-04-13 19:00:00,437,0.216,1007,216.45,1125,29.68,0,-1.07
2025-04-13 20:00:00,407,0.203,1004,215.23,1119,27.92,1,40.08
2025-04-13 21:00:00,441,0.225,1026,220.7,1224,29.34,1,51.04
2025-04-13 22:00:00,437,0.215,1005,216.09,1143,31.17,1,46.43
2025-04-13 23:00:00,432,0.22,994,213.97,1161,27.34,1,45.89
2025-04-14 00:00:00,428,0.214,991,213.5,1178,29.88,1,46.59
2025-04-14 01:00:00,438,0.21,1017,218.71,1108,28.5,1,45.78
2025-04-14 02:00:00,438,0.212,1016,217.7,1170,27.34,0,-1.03
2025-04-14 03:00:00,401,0.199,1020,219.77,1189,33.73,1,44.06
2025-04-14 04:00:00,434,0.223,1025,220.38,1123,32.51,1,49.22
2025-04-14 05:00:00,399,0.195,990,211.9,1239,28.8,0,-0.61
2025-04-14 06:00:00,396,0.195,1018,219.02,1159,29.42,0,-0.77
2025-04-14 07:00:00,435,0.219,990,213.04,1183,25.96,1,45.54
2025-04-14 08:00:00,444,0.214,997,214.18,1219,26.82,1,46.5
2025-04-14 09:00:00,390,0.196,1005,215.98,1177,27.74,1,41.19
2025-04-14 10:00:00,438,0.211,1017,218.36,1115,29.93,1,45.34
2025-04-14 11:00:00,425,0.215,1011,217.57,1128,29.77,1,46.95
2025-04-14 12:00:00,410,0.201,1007,216.57,1218,30.66,1,44.98
2025-04-14 13:00:00,426,0.208,1011,216.91,1134,31.36,0,0.13
2025-04-14 14:00:00,441,0.222,1001,216.02,1142,30.56,1,48.52
2025-04-14 15:00:00,413,0.21,1008,216.39,1195,27.84,1,45.65
2025-04-14 16:00:00,444,0.224,1014,216.66,1218,30.65,0,0.91
2025-04-14 17:00:00,414,0.208,994,213.47,1152,31.27,1,46.35
