Timestamp,Current (A),Voltage (V),Power Usage (kWh),On/Off
2023-02-13 01:00:00,0.0,0.0,0.0,0
2023-02-13 02:00:00,0.38,213.49,0.08,1
2023-02-13 03:00:00,0.0,0.0,0.0,0
2023-02-13 04:00:00,0.0,0.0,0.0,0
2023-02-13 05:00:00,0.51,219.68,0.111,1
2023-02-13 06:00:00,0.0,0.0,0.0,0
2023-02-13 07:00:00,0.4,239.44,0.097,1
2023-02-13 08:00:00,0.47,237.57,0.112,1
2023-02-13 09:00:00,0.42,224.47,0.094,1
2023-02-13 10:00:00,0.0,0.0,0.0,0
2023-02-13 11:00:00,0.57,224.53,0.128,1
2023-02-13 12:00:00,0.0,0.0,0.0,0
2023-02-13 13:00:00,0.44,234.68,0.102,1
2023-02-13 14:00:00,0.44,232.32,0.101,1
2023-02-13 15:00:00,0.0,0.0,0.0,0
2023-02-13 16:00:00,0.3,237.68,0.072,1
2023-02-13 17:00:00,0.39,224.82,0.087,1
2023-02-13 18:00:00,0.37,228.64,0.086,1
2023-02-13 19:00:00,0.36,225.73,0.08,1
2023-02-13 20:00:00,0.0,0.0,0.0,0
2023-02-13 21:00:00,0.34,211.49,0.072,1
2023-02-13 22:00:00,0.0,0.0,0.0,0
2023-02-13 23:00:00,0.0,0.0,0.0,0
2023-02-14 00:00:00,0.51,223.07,0.113,1
2023-02-14 01:00:00,0.56,230.41,0.128,1
2023-02-14 02:00:00,0.36,233.84,0.084,1
2023-02-14 03:00:00,0.0,0.0,0.0,0
2023-02-14 04:00:00,0.41,227.78,0.092,1
2023-02-14 05:00:00,0.45,214.99,0.097,1
2023-02-14 06:00:00,0.43,227.61,0.097,1
2023-02-14 07:00:00,0.0,0.0,0.0,0
2023-02-14 08:00:00,0.0,0.0,0.0,0
2023-02-14 09:00:00,0.0,0.0,0.0,0
2023-02-14 10:00:00,0.0,0.0,0.0,0
2023-02-14 11:00:00,0.4,228.42,0.092,1
2023-02-14 12:00:00,0.35,220.39,0.077,1
2023-02-14 13:00:00,0.52,229.79,0.12,1
2023-02-14 14:00:00,0.0,0.0,0.0,0
2023-02-14 15:00:00,0.31,231.01,0.072,1
2023-02-14 16:00:00,0.41,214.22,0.088,1
2023-02-14 17:00:00,0.0,0.0,0.0,0
2023-02-14 18:00:00,0.38,211.45,0.08,1
2023-02-14 19:00:00,0.39,234.38,0.091,1
2023-02-14 20:00:00,0.53,233.36,0.124,1
2023-02-14 21:00:00,0.0,0.0,0.0,0
2023-02-14 22:00:00,0.32,222.42,0.071,1
2023-02-14 23:00:00,0.0,0.0,0.0,0
2023-02-15 00:00:00,0.0,0.0,0.0,0
2023-02-15 01:00:00,0.0,0.0,0.0,0
2023-02-15 02:00:00,0.43,226.78,0.098,1
2023-02-15 03:00:00,0.0,0.0,0.0,0
2023-02-15 04:00:00,0.0,0.0,0.0,0
2023-02-15 05:00:00,0.0,0.0,0.0,0
2023-02-15 06:00:00,0.47,225.78,0.105,1
2023-02-15 07:00:00,0.35,231.68,0.081,1
2023-02-15 08:00:00,0.55,235.73,0.13,1
2023-02-15 09:00:00,0.31,220.47,0.069,1
2023-02-15 10:00:00,0.59,218.88,0.129,1
2023-02-15 11:00:00,0.39,220.32,0.086,1
2023-02-15 12:00:00,0.51,229.99,0.118,1
2023-02-15 13:00:00,0.45,224.53,0.101,1
2023-02-15 14:00:00,0.37,219.16,0.081,1
2023-02-15 15:00:00,0.0,0.0,0.0,0
2023-02-15 16:00:00,0.5,237.24,0.118,1
2023-02-15 17:00:00,0.0,0.0,0.0,0
2023-02-15 18:00:00,0.0,0.0,0.0,0
2023-02-15 19:00:00,0.0,0.0,0.0,0
2023-02-15 20:00:00,0.5,218.93,0.109,1
2023-02-15 21:00:00,0.0,0.0,0.0,0
2023-02-15 22:00:00,0.31,229.67,0.071,1
2023-02-15 23:00:00,0.0,0.0,0.0,0
2023-02-16 00:00:00,0.0,0.0,0.0,0
2023-02-16 01:00:00,0.35,238.87,0.084,1
2023-02-16 02:00:00,0.41,229.09,0.095,1
2023-02-16 03:00:00,0.44,237.89,0.106,1
2023-02-16 04:00:00,0.0,0.0,0.0,0
2023-02-16 05:00:00,0.53,239.14,0.126,1
2023-02-16 06:00:00,0.0,0.0,0.0,0
2023-02-16 07:00:00,0.59,218.33,0.129,1
2023-02-16 08:00:00,0.0,0.0,0.0,0
2023-02-16 09:00:00,0.0,0.0,0.0,0
2023-02-16 10:00:00,0.0,0.0,0.0,0
2023-02-16 11:00:00,0.52,238.7,0.124,1
2023-02-16 12:00:00,0.46,218.1,0.101,1
2023-02-16 13:00:00,0.0,0.0,0.0,0
2023-02-16 14:00:00,0.54,221.56,0.119,1
2023-02-16 15:00:00,0.0,0.0,0.0,0
2023-02-16 16:00:00,0.0,0.0,0.0,0
2023-02-16 17:00:00,0.5,228.06,0.115,1
2023-02-16 18:00:00,0.36,223.61,0.08,1
2023-02-16 19:00:00,0.0,0.0,0.0,0
2023-02-16 20:00:00,0.59,224.37,0.132,1
2023-02-16 21:00:00,0.58,222.61,0.129,1
2023-02-16 22:00:00,0.33,228.12,0.075,1
2023-02-16 23:00:00,0.59,230.08,0.136,1
2023-02-17 00:00:00,0.0,0.0,0.0,0
2023-02-17 01:00:00,0.0,0.0,0.0,0
2023-02-17 02:00:00,0.45,237.89,0.108,1
2023-02-17 03:00:00,0.56,231.81,0.129,1
2023-02-17 04:00:00,0.53,217.77,0.115,1
2023-02-17 05:00:00,0.6,212.23,0.127,1
2023-02-17 06:00:00,0.0,0.0,0.0,0
2023-02-17 07:00:00,0.0,0.0,0.0,0
2023-02-17 08:00:00,0.47,224.63,0.106,1
2023-02-17 09:00:00,0.38,218.24,0.083,1
2023-02-17 10:00:00,0.0,0.0,0.0,0
2023-02-17 11:00:00,0.0,0.0,0.0,0
2023-02-17 12:00:00,0.0,0.0,0.0,0
2023-02-17 13:00:00,0.35,229.68,0.08,1
2023-02-17 14:00:00,0.42,214.18,0.09,1
2023-02-17 15:00:00,0.0,0.0,0.0,0
2023-02-17 16:00:00,0.4,226.42,0.089,1
2023-02-17 17:00:00,0.35,216.74,0.075,1
2023-02-17 18:00:00,0.0,0.0,0.0,0
2023-02-17 19:00:00,0.0,0.0,0.0,0
2023-02-17 20:00:00,0.37,211.25,0.078,1
2023-02-17 21:00:00,0.0,0.0,0.0,0
2023-02-17 22:00:00,0.51,224.89,0.114,1
2023-02-17 23:00:00,0.0,0.0,0.0,0
2023-02-18 00:00:00,0.45,232.61,0.105,1
2023-02-18 01:00:00,0.57,229.7,0.132,1
2023-02-18 02:00:00,0.5,216.52,0.108,1
2023-02-18 03:00:00,0.46,230.44,0.106,1
2023-02-18 04:00:00,0.48,216.23,0.103,1
2023-02-18 05:00:00,0.0,0.0,0.0,0
2023-02-18 06:00:00,0.0,0.0,0.0,0
2023-02-18 07:00:00,0.6,229.94,0.137,1
2023-02-18 08:00:00,0.0,0.0,0.0,0
2023-02-18 09:00:00,0.37,232.19,0.085,1
2023-02-18 10:00:00,0.0,0.0,0.0,0
2023-02-18 11:00:00,0.59,237.33,0.139,1
2023-02-18 12:00:00,0.0,0.0,0.0,0
2023-02-18 13:00:00,0.0,0.0,0.0,0
2023-02-18 14:00:00,0.44,226.06,0.1,1
2023-02-18 15:00:00,0.0,0.0,0.0,0
2023-02-18 16:00:00,0.0,0.0,0.0,0
2023-02-18 17:00:00,0.0,0.0,0.0,0
2023-02-18 18:00:00,0.53,225.51,0.12,1
2023-02-18 19:00:00,0.47,227.13,0.107,1
2023-02-18 20:00:00,0.0,0.0,0.0,0
2023-02-18 21:00:00,0.0,0.0,0.0,0
2023-02-18 22:00:00,0.52,222.32,0.116,1
2023-02-18 23:00:00,0.0,0.0,0.0,0
2023-02-19 00:00:00,0.59,236.22,0.139,1
2023-02-19 01:00:00,0.4,216.49,0.087,1
2023-02-19 02:00:00,0.5,213.68,0.106,1
2023-02-19 03:00:00,0.0,0.0,0.0,0
2023-02-19 04:00:00,0.0,0.0,0.0,0
2023-02-19 05:00:00,0.57,234.31,0.134,1
2023-02-19 06:00:00,0.31,235.85,0.074,1
2023-02-19 07:00:00,0.32,236.85,0.075,1
2023-02-19 08:00:00,0.0,0.0,0.0,0
2023-02-19 09:00:00,0.55,224.46,0.124,1
2023-02-19 10:00:00,0.0,0.0,0.0,0
2023-02-19 11:00:00,0.48,220.4,0.105,1
2023-02-19 12:00:00,0.45,217.35,0.097,1
2023-02-19 13:00:00,0.35,238.01,0.083,1
2023-02-19 14:00:00,0.56,221.56,0.125,1
2023-02-19 15:00:00,0.0,0.0,0.0,0
2023-02-19 16:00:00,0.59,227.33,0.134,1
2023-02-19 17:00:00,0.52,211.64,0.111,1
2023-02-19 18:00:00,0.32,211.95,0.068,1
2023-02-19 19:00:00,0.42,218.18,0.091,1
2023-02-19 20:00:00,0.52,226.67,0.118,1
2023-02-19 21:00:00,0.0,0.0,0.0,0
2023-02-19 22:00:00,0.48,239.58,0.116,1
2023-02-19 23:00:00,0.48,213.8,0.103,1
2023-02-20 00:00:00,0.52,239.71,0.125,1
2023-02-20 01:00:00,0.47,224.11,0.106,1
2023-02-20 02:00:00,0.44,221.14,0.098,1
2023-02-20 03:00:00,0.0,0.0,0.0,0
2023-02-20 04:00:00,0.36,222.18,0.08,1
2023-02-20 05:00:00,0.0,0.0,0.0,0
2023-02-20 06:00:00,0.34,220.26,0.075,1
2023-02-20 07:00:00,0.43,224.76,0.097,1
2023-02-20 08:00:00,0.42,215.43,0.09,1
2023-02-20 09:00:00,0.59,234.25,0.138,1
2023-02-20 10:00:00,0.58,216.48,0.126,1
2023-02-20 11:00:00,0.3,222.99,0.068,1
2023-02-20 12:00:00,0.44,224.85,0.099,1
2023-02-20 13:00:00,0.38,220.78,0.084,1
2023-02-20 14:00:00,0.33,231.09,0.077,1
2023-02-20 15:00:00,0.56,221.13,0.124,1
2023-02-20 16:00:00,0.6,213.75,0.128,1
2023-02-20 17:00:00,0.36,235.81,0.084,1
2023-02-20 18:00:00,0.34,238.64,0.082,1
2023-02-20 19:00:00,0.0,0.0,0.0,0
2023-02-20 20:00:00,0.49,210.0,0.104,1
2023-02-20 21:00:00,0.54,219.29,0.118,1
2023-02-20 22:00:00,0.0,0.0,0.0,0
2023-02-20 23:00:00,0.0,0.0,0.0,0
2023-02-21 00:00:00,0.39,229.6,0.09,1
2023-02-21 01:00:00,0.32,223.19,0.071,1
2023-02-21 02:00:00,0.52,231.82,0.12,1
2023-02-21 03:00:00,0.54,213.8,0.115,1
2023-02-21 04:00:00,0.0,0.0,0.0,0
2023-02-21 05:00:00,0.43,212.33,0.092,1
2023-02-21 06:00:00,0.36,228.7,0.081,1
2023-02-21 07:00:00,0.31,216.86,0.068,1
2023-02-21 08:00:00,0.52,235.86,0.124,1
2023-02-21 09:00:00,0.0,0.0,0.0,0
2023-02-21 10:00:00,0.0,0.0,0.0,0
2023-02-21 11:00:00,0.0,0.0,0.0,0
2023-02-21 12:00:00,0.45,216.56,0.097,1
2023-02-21 13:00:00,0.33,235.41,0.078,1
2023-02-21 14:00:00,0.32,210.44,0.067,1
2023-02-21 15:00:00,0.43,235.71,0.102,1
2023-02-21 16:00:00,0.56,228.94,0.127,1
2023-02-21 17:00:00,0.0,0.0,0.0,0
2023-02-21 18:00:00,0.48,215.78,0.104,1
2023-02-21 19:00:00,0.0,0.0,0.0,0
2023-02-21 20:00:00,0.0,0.0,0.0,0
2023-02-21 21:00:00,0.0,0.0,0.0,0
2023-02-21 22:00:00,0.47,230.83,0.11,1
2023-02-21 23:00:00,0.55,237.8,0.13,1
2023-02-22 00:00:00,0.0,0.0,0.0,0
2023-02-22 01:00:00,0.0,0.0,0.0,0
2023-02-22 02:00:00,0.0,0.0,0.0,0
2023-02-22 03:00:00,0.59,236.44,0.14,1
2023-02-22 04:00:00,0.54,223.83,0.12,1
2023-02-22 05:00:00,0.37,233.13,0.086,1
2023-02-22 06:00:00,0.44,212.14,0.093,1
2023-02-22 07:00:00,0.5,226.22,0.113,1
2023-02-22 08:00:00,0.46,212.61,0.098,1
2023-02-22 09:00:00,0.32,233.13,0.075,1
2023-02-22 10:00:00,0.53,214.06,0.114,1
2023-02-22 11:00:00,0.31,236.24,0.073,1
2023-02-22 12:00:00,0.4,227.28,0.091,1
2023-02-22 13:00:00,0.56,233.38,0.131,1
2023-02-22 14:00:00,0.0,0.0,0.0,0
2023-02-22 15:00:00,0.52,230.49,0.119,1
2023-02-22 16:00:00,0.51,222.17,0.114,1
2023-02-22 17:00:00,0.0,0.0,0.0,0
2023-02-22 18:00:00,0.45,237.98,0.107,1
2023-02-22 19:00:00,0.49,234.68,0.116,1
2023-02-22 20:00:00,0.44,222.67,0.098,1
2023-02-22 21:00:00,0.46,228.87,0.106,1
2023-02-22 22:00:00,0.0,0.0,0.0,0
2023-02-22 23:00:00,0.55,232.74,0.128,1
2023-02-23 00:00:00,0.0,0.0,0.0,0
2023-02-23 01:00:00,0.0,0.0,0.0,0
2023-02-23 02:00:00,0.46,229.27,0.105,1
2023-02-23 03:00:00,0.0,0.0,0.0,0
2023-02-23 04:00:00,0.47,235.91,0.111,1
2023-02-23 05:00:00,0.34,220.34,0.076,1
2023-02-23 06:00:00,0.0,0.0,0.0,0
2023-02-23 07:00:00,0.53,232.48,0.123,1
2023-02-23 08:00:00,0.43,216.28,0.093,1
2023-02-23 09:00:00,0.51,219.11,0.111,1
2023-02-23 10:00:00,0.37,213.86,0.079,1
2023-02-23 11:00:00,0.47,227.95,0.108,1
2023-02-23 12:00:00,0.53,229.59,0.121,1
2023-02-23 13:00:00,0.0,0.0,0.0,0
2023-02-23 14:00:00,0.0,0.0,0.0,0
2023-02-23 15:00:00,0.6,228.0,0.136,1
2023-02-23 16:00:00,0.42,231.06,0.098,1
2023-02-23 17:00:00,0.0,0.0,0.0,0
2023-02-23 18:00:00,0.31,231.37,0.073,1
2023-02-23 19:00:00,0.0,0.0,0.0,0
2023-02-23 20:00:00,0.46,223.78,0.102,1
2023-02-23 21:00:00,0.0,0.0,0.0,0
2023-02-23 22:00:00,0.0,0.0,0.0,0
2023-02-23 23:00:00,0.48,218.82,0.105,1
2023-02-24 00:00:00,0.33,228.42,0.076,1
2023-02-24 01:00:00,0.34,236.88,0.08,1
2023-02-24 02:00:00,0.39,214.23,0.084,1
2023-02-24 03:00:00,0.34,231.99,0.08,1
2023-02-24 04:00:00,0.36,219.2,0.08,1
2023-02-24 05:00:00,0.0,0.0,0.0,0
2023-02-24 06:00:00,0.0,0.0,0.0,0
2023-02-24 07:00:00,0.5,230.11,0.115,1
2023-02-24 08:00:00,0.0,0.0,0.0,0
2023-02-24 09:00:00,0.0,0.0,0.0,0
2023-02-24 10:00:00,0.5,228.15,0.114,1
2023-02-24 11:00:00,0.41,237.29,0.098,1
2023-02-24 12:00:00,0.48,236.99,0.113,1
2023-02-24 13:00:00,0.0,0.0,0.0,0
2023-02-24 14:00:00,0.0,0.0,0.0,0
2023-02-24 15:00:00,0.57,238.07,0.136,1
2023-02-24 16:00:00,0.0,0.0,0.0,0
2023-02-24 17:00:00,0.55,224.79,0.124,1
2023-02-24 18:00:00,0.54,210.52,0.114,1
2023-02-24 19:00:00,0.54,234.91,0.126,1
2023-02-24 20:00:00,0.53,236.39,0.126,1
2023-02-24 21:00:00,0.54,213.57,0.115,1
2023-02-24 22:00:00,0.44,217.54,0.095,1
2023-02-24 23:00:00,0.49,238.73,0.117,1
2023-02-25 00:00:00,0.0,0.0,0.0,0
2023-02-25 01:00:00,0.32,220.52,0.07,1
2023-02-25 02:00:00,0.0,0.0,0.0,0
2023-02-25 03:00:00,0.0,0.0,0.0,0
2023-02-25 04:00:00,0.33,211.22,0.07,1
2023-02-25 05:00:00,0.37,220.3,0.081,1
2023-02-25 06:00:00,0.0,0.0,0.0,0
2023-02-25 07:00:00,0.33,232.45,0.077,1
2023-02-25 08:00:00,0.48,235.03,0.113,1
2023-02-25 09:00:00,0.52,238.33,0.123,1
2023-02-25 10:00:00,0.0,0.0,0.0,0
2023-02-25 11:00:00,0.47,229.38,0.108,1
2023-02-25 12:00:00,0.0,0.0,0.0,0
2023-02-25 13:00:00,0.56,214.19,0.12,1
2023-02-25 14:00:00,0.34,231.36,0.078,1
2023-02-25 15:00:00,0.46,238.11,0.111,1
2023-02-25 16:00:00,0.6,231.62,0.139,1
2023-02-25 17:00:00,0.0,0.0,0.0,0
2023-02-25 18:00:00,0.41,216.6,0.089,1
2023-02-25 19:00:00,0.57,233.96,0.133,1
2023-02-25 20:00:00,0.57,225.81,0.13,1
2023-02-25 21:00:00,0.0,0.0,0.0,0
2023-02-25 22:00:00,0.0,0.0,0.0,0
2023-02-25 23:00:00,0.0,0.0,0.0,0
2023-02-26 00:00:00,0.0,0.0,0.0,0
2023-02-26 01:00:00,0.36,233.59,0.083,1
2023-02-26 02:00:00,0.0,0.0,0.0,0
2023-02-26 03:00:00,0.0,0.0,0.0,0
2023-02-26 04:00:00,0.45,213.6,0.095,1
2023-02-26 05:00:00,0.46,210.99,0.096,1
2023-02-26 06:00:00,0.0,0.0,0.0,0
2023-02-26 07:00:00,0.3,226.62,0.069,1
2023-02-26 08:00:00,0.35,216.97,0.075,1
2023-02-26 09:00:00,0.45,227.44,0.103,1
2023-02-26 10:00:00,0.42,215.29,0.091,1
2023-02-26 11:00:00,0.32,238.14,0.077,1
2023-02-26 12:00:00,0.0,0.0,0.0,0
2023-02-26 13:00:00,0.0,0.0,0.0,0
2023-02-26 14:00:00,0.0,0.0,0.0,0
2023-02-26 15:00:00,0.0,0.0,0.0,0
2023-02-26 16:00:00,0.54,234.58,0.127,1
2023-02-26 17:00:00,0.0,0.0,0.0,0
2023-02-26 18:00:00,0.58,239.82,0.14,1
2023-02-26 19:00:00,0.0,0.0,0.0,0
2023-02-26 20:00:00,0.0,0.0,0.0,0
2023-02-26 21:00:00,0.32,232.71,0.075,1
2023-02-26 22:00:00,0.48,222.95,0.106,1
2023-02-26 23:00:00,0.42,216.69,0.091,1
2023-02-27 00:00:00,0.0,0.0,0.0,0
2023-02-27 01:00:00,0.4,235.8,0.095,1
2023-02-27 02:00:00,0.37,213.96,0.079,1
2023-02-27 03:00:00,0.35,231.5,0.082,1
2023-02-27 04:00:00,0.31,233.08,0.073,1
2023-02-27 05:00:00,0.51,222.36,0.113,1
2023-02-27 06:00:00,0.55,216.47,0.119,1
2023-02-27 07:00:00,0.35,232.86,0.082,1
2023-02-27 08:00:00,0.49,223.61,0.11,1
2023-02-27 09:00:00,0.32,210.14,0.067,1
2023-02-27 10:00:00,0.49,212.76,0.104,1
2023-02-27 11:00:00,0.0,0.0,0.0,0
2023-02-27 12:00:00,0.37,218.46,0.08,1
2023-02-27 13:00:00,0.0,0.0,0.0,0
2023-02-27 14:00:00,0.0,0.0,0.0,0
2023-02-27 15:00:00,0.57,234.9,0.135,1
2023-02-27 16:00:00,0.49,234.89,0.116,1
2023-02-27 17:00:00,0.54,222.49,0.119,1
2023-02-27 18:00:00,0.0,0.0,0.0,0
2023-02-27 19:00:00,0.49,229.75,0.113,1
2023-02-27 20:00:00,0.57,210.5,0.12,1
2023-02-27 21:00:00,0.0,0.0,0.0,0
2023-02-27 22:00:00,0.0,0.0,0.0,0
2023-02-27 23:00:00,0.37,232.28,0.087,1
2023-02-28 00:00:00,0.48,235.24,0.112,1
2023-02-28 01:00:00,0.0,0.0,0.0,0
2023-02-28 02:00:00,0.42,236.73,0.098,1
2023-02-28 03:00:00,0.38,239.61,0.09,1
2023-02-28 04:00:00,0.0,0.0,0.0,0
2023-02-28 05:00:00,0.57,220.98,0.125,1
2023-02-28 06:00:00,0.52,224.71,0.116,1
2023-02-28 07:00:00,0.0,0.0,0.0,0
2023-02-28 08:00:00,0.0,0.0,0.0,0
2023-02-28 09:00:00,0.49,219.66,0.109,1
2023-02-28 10:00:00,0.37,237.24,0.087,1
2023-02-28 11:00:00,0.53,235.37,0.125,1
2023-02-28 12:00:00,0.54,217.98,0.119,1
2023-02-28 13:00:00,0.42,213.68,0.089,1
2023-02-28 14:00:00,0.35,230.1,0.082,1
2023-02-28 15:00:00,0.0,0.0,0.0,0
2023-02-28 16:00:00,0.33,216.16,0.072,1
2023-02-28 17:00:00,0.0,0.0,0.0,0
2023-02-28 18:00:00,0.36,219.94,0.079,1
2023-02-28 19:00:00,0.32,228.4,0.073,1
2023-02-28 20:00:00,0.0,0.0,0.0,0
2023-02-28 21:00:00,0.32,217.53,0.07,1
2023-02-28 22:00:00,0.0,0.0,0.0,0
2023-02-28 23:00:00,0.54,231.7,0.125,1
2023-03-01 00:00:00,0.51,239.29,0.122,1
2023-03-01 01:00:00,0.0,0.0,0.0,0
2023-03-01 02:00:00,0.48,234.28,0.113,1
2023-03-01 03:00:00,0.53,214.47,0.113,1
2023-03-01 04:00:00,0.3,226.95,0.068,1
2023-03-01 05:00:00,0.51,214.43,0.11,1
2023-03-01 06:00:00,0.57,235.38,0.135,1
2023-03-01 07:00:00,0.0,0.0,0.0,0
2023-03-01 08:00:00,0.33,220.8,0.074,1
2023-03-01 09:00:00,0.0,0.0,0.0,0
2023-03-01 10:00:00,0.0,0.0,0.0,0
2023-03-01 11:00:00,0.53,210.26,0.111,1
2023-03-01 12:00:00,0.0,0.0,0.0,0
2023-03-01 13:00:00,0.42,234.02,0.098,1
2023-03-01 14:00:00,0.0,0.0,0.0,0
2023-03-01 15:00:00,0.46,219.6,0.102,1
2023-03-01 16:00:00,0.0,0.0,0.0,0
2023-03-01 17:00:00,0.45,229.78,0.103,1
2023-03-01 18:00:00,0.54,236.93,0.128,1
2023-03-01 19:00:00,0.35,228.33,0.08,1
2023-03-01 20:00:00,0.59,212.71,0.126,1
2023-03-01 21:00:00,0.0,0.0,0.0,0
2023-03-01 22:00:00,0.42,238.15,0.1,1
2023-03-01 23:00:00,0.31,220.61,0.069,1
2023-03-02 00:00:00,0.0,0.0,0.0,0
2023-03-02 01:00:00,0.0,0.0,0.0,0
2023-03-02 02:00:00,0.0,0.0,0.0,0
2023-03-02 03:00:00,0.0,0.0,0.0,0
2023-03-02 04:00:00,0.0,0.0,0.0,0
2023-03-02 05:00:00,0.0,0.0,0.0,0
2023-03-02 06:00:00,0.0,0.0,0.0,0
2023-03-02 07:00:00,0.54,212.51,0.115,1
2023-03-02 08:00:00,0.0,0.0,0.0,0
2023-03-02 09:00:00,0.37,226.23,0.084,1
2023-03-02 10:00:00,0.37,215.62,0.079,1
2023-03-02 11:00:00,0.35,217.47,0.076,1
2023-03-02 12:00:00,0.0,0.0,0.0,0
2023-03-02 13:00:00,0.0,0.0,0.0,0
2023-03-02 14:00:00,0.43,228.36,0.099,1
2023-03-02 15:00:00,0.0,0.0,0.0,0
2023-03-02 16:00:00,0.35,236.91,0.082,1
2023-03-02 17:00:00,0.0,0.0,0.0,0
2023-03-02 18:00:00,0.0,0.0,0.0,0
2023-03-02 19:00:00,0.55,216.98,0.118,1
2023-03-02 20:00:00,0.0,0.0,0.0,0
2023-03-02 21:00:00,0.6,219.83,0.132,1
2023-03-02 22:00:00,0.36,214.92,0.078,1
2023-03-02 23:00:00,0.58,235.3,0.136,1
2023-03-03 00:00:00,0.0,0.0,0.0,0
2023-03-03 01:00:00,0.35,225.56,0.08,1
2023-03-03 02:00:00,0.51,237.59,0.12,1
2023-03-03 03:00:00,0.0,0.0,0.0,0
2023-03-03 04:00:00,0.52,233.09,0.121,1
2023-03-03 05:00:00,0.0,0.0,0.0,0
2023-03-03 06:00:00,0.0,0.0,0.0,0
2023-03-03 07:00:00,0.43,212.5,0.091,1
2023-03-03 08:00:00,0.38,238.01,0.09,1
2023-03-03 09:00:00,0.0,0.0,0.0,0
2023-03-03 10:00:00,0.42,221.56,0.092,1
2023-03-03 11:00:00,0.0,0.0,0.0,0
2023-03-03 12:00:00,0.59,223.83,0.132,1
2023-03-03 13:00:00,0.55,232.62,0.129,1
2023-03-03 14:00:00,0.42,214.94,0.09,1
2023-03-03 15:00:00,0.42,228.82,0.097,1
2023-03-03 16:00:00,0.0,0.0,0.0,0
2023-03-03 17:00:00,0.32,236.47,0.076,1
2023-03-03 18:00:00,0.4,238.17,0.095,1
2023-03-03 19:00:00,0.48,217.63,0.105,1
2023-03-03 20:00:00,0.37,211.93,0.079,1
2023-03-03 21:00:00,0.52,219.35,0.113,1
2023-03-03 22:00:00,0.59,228.14,0.135,1
2023-03-03 23:00:00,0.0,0.0,0.0,0
2023-03-04 00:00:00,0.53,226.25,0.119,1
2023-03-04 01:00:00,0.0,0.0,0.0,0
2023-03-04 02:00:00,0.49,231.05,0.114,1
2023-03-04 03:00:00,0.43,239.51,0.104,1
2023-03-04 04:00:00,0.0,0.0,0.0,0
2023-03-04 05:00:00,0.0,0.0,0.0,0
2023-03-04 06:00:00,0.32,219.37,0.071,1
2023-03-04 07:00:00,0.0,0.0,0.0,0
2023-03-04 08:00:00,0.0,0.0,0.0,0
2023-03-04 09:00:00,0.0,0.0,0.0,0
2023-03-04 10:00:00,0.35,224.6,0.078,1
2023-03-04 11:00:00,0.59,221.88,0.131,1
2023-03-04 12:00:00,0.0,0.0,0.0,0
2023-03-04 13:00:00,0.41,225.96,0.094,1
2023-03-04 14:00:00,0.0,0.0,0.0,0
2023-03-04 15:00:00,0.0,0.0,0.0,0
2023-03-04 16:00:00,0.56,229.63,0.129,1
2023-03-04 17:00:00,0.0,0.0,0.0,0
2023-03-04 18:00:00,0.0,0.0,0.0,0
2023-03-04 19:00:00,0.33,217.93,0.071,1
2023-03-04 20:00:00,0.0,0.0,0.0,0
2023-03-04 21:00:00,0.44,220.2,0.098,1
2023-03-04 22:00:00,0.35,210.76,0.073,1
2023-03-04 23:00:00,0.58,239.17,0.138,1
2023-03-05 00:00:00,0.0,0.0,0.0,0
2023-03-05 01:00:00,0.36,236.87,0.085,1
2023-03-05 02:00:00,0.57,230.86,0.131,1
2023-03-05 03:00:00,0.49,229.37,0.113,1
2023-03-05 04:00:00,0.0,0.0,0.0,0
2023-03-05 05:00:00,0.0,0.0,0.0,0
2023-03-05 06:00:00,0.37,236.17,0.088,1
2023-03-05 07:00:00,0.36,228.72,0.083,1
2023-03-05 08:00:00,0.0,0.0,0.0,0
2023-03-05 09:00:00,0.0,0.0,0.0,0
2023-03-05 10:00:00,0.55,215.9,0.119,1
2023-03-05 11:00:00,0.42,218.83,0.092,1
2023-03-05 12:00:00,0.42,217.03,0.091,1
2023-03-05 13:00:00,0.45,214.59,0.097,1
2023-03-05 14:00:00,0.32,223.5,0.072,1
2023-03-05 15:00:00,0.48,226.35,0.108,1
2023-03-05 16:00:00,0.5,229.27,0.115,1
2023-03-05 17:00:00,0.5,226.82,0.114,1
2023-03-05 18:00:00,0.0,0.0,0.0,0
2023-03-05 19:00:00,0.0,0.0,0.0,0
2023-03-05 20:00:00,0.34,215.64,0.074,1
2023-03-05 21:00:00,0.0,0.0,0.0,0
2023-03-05 22:00:00,0.45,239.53,0.108,1
2023-03-05 23:00:00,0.0,0.0,0.0,0
2023-03-06 00:00:00,0.0,0.0,0.0,0
2023-03-06 01:00:00,0.39,222.12,0.087,1
2023-03-06 02:00:00,0.31,230.64,0.072,1
2023-03-06 03:00:00,0.0,0.0,0.0,0
2023-03-06 04:00:00,0.42,224.34,0.095,1
2023-03-06 05:00:00,0.0,0.0,0.0,0
2023-03-06 06:00:00,0.56,238.9,0.133,1
2023-03-06 07:00:00,0.0,0.0,0.0,0
2023-03-06 08:00:00,0.0,0.0,0.0,0
2023-03-06 09:00:00,0.0,0.0,0.0,0
2023-03-06 10:00:00,0.42,212.57,0.09,1
2023-03-06 11:00:00,0.0,0.0,0.0,0
2023-03-06 12:00:00,0.47,239.25,0.112,1
2023-03-06 13:00:00,0.36,220.3,0.079,1
